title|url|category|S_Label
"”விவரங்கள் தேவை” | ஹார்வர்டு பல்கலை மீது தாக்குதலை தொடங்கிய அதிபர் ட்ரம்ப்!"|https://www.puthiyathalaimurai.com/world/usa-president-donald-trump-attacks-harvard-university-again|உலகம்|Negative
‘இன்னும் 1 மாசம்தான் டைம்!’ - மாருதி கார்களின் விலை தாறுமாறாக ஏறப்போகுது! காரணம் இதுதான்!|https://www.puthiyathalaimurai.com/motor/car/the-price-of-maruti-cars-is-going-to-go-up-only-1-month-left|கார்|Positive
2009 - 2014 வரை: 6 ஆண்டுகளுக்கான தமிழ்நாடு அரசு திரைப்பட, சின்னத்திரை விருதுகள் அறிவிப்பு|https://www.puthiyathalaimurai.com/cinema/from-2009-to-2014-tamil-nadu-state-film-awards-announced-check-full-list-here|சினிமா|Neutral
அதிக நேரம் ஸ்பேஸ் வாக்... சாதனை படைத்த சுனிதா வில்லியம்ஸ்!|https://www.puthiyathalaimurai.com/technology/sunita-williams-butch-wilmore-set-new-record|டெக்|Positive
"மறக்க முடியாத துணைக் கதாபாத்திரங்கள் | அபூர்வ ராகங்கள் | கே.பி-யின் ‘ஜென்டில்மேன்’ ரஜினிகாந்த்!"|https://www.puthiyathalaimurai.com/cinema/tamil-cinema-news/analysis-of-rajinikanth-character-in-apoorva-ragangal-movie|கோலிவுட் செய்திகள்|Positive
"ஊக்கமருந்து சோதனை | மீண்டும் சிக்கிய இந்திய ஈட்டி வீரர்.. 8 ஆண்டுகள் தடை?"|https://www.puthiyathalaimurai.com/sports/t20/indias-star-javelin-thrower-shivpal-singh-fails-dope-test|t20|Negative
”என்கிட்ட மோதுங்க, 23 வயது வீரரை விமர்சிக்காதீங்க” - சீக்காவை சாடிய கம்பீர்|https://www.puthiyathalaimurai.com/sports/cricket/gautam-gambhir-slams-krishnamachari-srikkanth|கிரிக்கெட்|Neutral
2 நாள்களில் 4 பச்சிளம் குழந்தைகள் உயிரிழப்பு: ஆய்வுக்கு உத்தரவிட்ட சத்தீஸ்கர் முதல்வர்|https://www.puthiyathalaimurai.com/health/team-sent-to-chhattisgarh-hospital-after-4-newborns----death|ஹெல்த்|Negative
குழந்தைகள் மத்தியில் அதிகரிக்கும் டைப் 1 நீரிழிவு நோய் -முதல்வரிடம் உதவி கோரும் பிஞ்சுகள்!|https://www.puthiyathalaimurai.com/health/how-to-tackle-the-disease-type-1-diabetes-in-children|ஹெல்த்|Negative
"வேலூர் | பாஜக பிரமுகர் அடித்துக் கொலை.. திமுக நிர்வாகிகள் கைது.. கொதிக்கும் அண்ணாமலை!"|https://www.puthiyathalaimurai.com/tamilnadu/bjp-admistrator-killed-by-dmk-panchayat-council-chairman|தமிழ்நாடு|Negative
"சாதிவாரி கணக்கெடுப்பு | அன்புமணி போடும் கணக்கு என்ன? அரசு ஏன் தயங்குகிறது? - விளக்குகிறார் அய்யநாதன்"|https://www.puthiyathalaimurai.com/features/caste-wise-census-is-there-politics-in-anbumanis-activities|சிறப்புக் களம்|Neutral
”கோழியும் கூடலும் கோவில் கொண்ட..” - திவ்யதேசமான உறையூர் கமலவல்லி நாச்சியார் கோவிலின் சிறப்புகள்!|https://www.puthiyathalaimurai.com/spiritual/temples/divya-desam-uraiyur-azhagiya-manavala-perumal-temple|கோயில்கள்|Positive
இந்த ஆந்தையை பார்த்திருக்கிறீர்களா ?|https://www.puthiyathalaimurai.com/environment/fascinating-experience-about-brown-fish-owl|சுற்றுச்சூழல்|Neutral
டெல்லி காற்று மாசுபாட்டால் 75% குழந்தைகளுக்கு மூச்சுத் திணறல் : ஆய்வில் அதிர்ச்சி தகவல்|https://www.puthiyathalaimurai.com/environment/delhi-air-pollution-75--of-children-experience-breathlessness-says-study|சுற்றுச்சூழல்|Negative
"’புலே’ பட ரிலீஸ் விவகாரம் | “நாட்டில் சாதிகளே இல்லையென்றால்..” காட்டமாய் விமர்சித்த அனுராக் காஷ்யப்!"|https://www.puthiyathalaimurai.com/cinema/actor-anurag-kashyap-slams-censorship-over-phule-movie|சினிமா|Negative
கோவையில் விவசாய நிலங்களில் கொட்டப்படும் வேதிக் கழிவுகள்: வாகனத்தை சிறைபிடித்த ஊர்மக்கள்|https://www.puthiyathalaimurai.com/agriculture/chemical-waste-dumped-on-agricultural-lands-in-coimbatore-peoples-capturing-the-vehicle|விவசாயம்|Negative
சேலம்: ஜாமீனில் வெளியே வந்து தலைமறைவாக இருந்த கொலை குற்றவாளி - 7 ஆண்டுகளுக்குப் பிறகு கைது|https://www.puthiyathalaimurai.com/crime/salem-absconding-murder-convict-arrested-after-7-years|குற்றம்|Negative
வெடித்து சிதறும் எரிமலை... வானம் முழுக்க சாம்பல் மழை! பதைபதைக்க வைக்கும் காட்சிகள்!|https://www.puthiyathalaimurai.com/world/indonesia-evacuates-villagers-as-volcano-erupts-on-java-island|உலகம்|Negative
உலகின் ஆகப்பெரும் பிரச்னை 'நாங்கள் வெர்சஸ் அவர்கள்' தான்..!|https://www.puthiyathalaimurai.com/lifestyle/literature/jenny-erpenbeck-interview|இலக்கியம்|Negative
"ஆசியக் கோப்பை | பந்துவீச்சில் சுருண்ட UAE.. சுலபமாய் வெற்றிபெற்ற இந்தியா!"|https://www.puthiyathalaimurai.com/sports/cricket/asia-cup-2025-india-with-9-wicket-win|கிரிக்கெட்|Positive
இதுவல்லவா பாசப்போராட்டம்! பிரிவினைக்கு பிறகு 76 ஆண்டுகள் கழித்து தனது சகோதரனை சந்தித்த பாக். பெண்!|https://www.puthiyathalaimurai.com/trending/woman-meets-her-brother-after-76-years-partition-of-pakistani|டிரெண்டிங்|Neutral
சென்னை: கஞ்சா விற்பனை செய்ததாக அரசியல் பிரமுகரின் மனைவி உட்பட 6 பேர் கைது - காவல்துறை நடவடிக்கை|https://www.puthiyathalaimurai.com/crime/chennai-six-people-including-the-wife-of-pmk-district-secretary-were-arrested-for-selling-ganja|குற்றம்|Negative
எளிமையிலும் எளிமையாய் நடந்து  முடிந்த ‘மத்திய நிதியமைச்சர்’ நிர்மலா சீதாராமனின் மகள் திருமணம்!|https://www.puthiyathalaimurai.com/trending/nirmala-sitharaman-s-daughter-marriage-in-a-simple-way|டிரெண்டிங்|Neutral
மீண்டும் மீண்டுமா? தொடர்ந்து ஒத்திவைக்கப்படும் இந்திய வீரரின் விண்வெளிப் பயணம்!|https://www.puthiyathalaimurai.com/india/indian-astronaut-mission-launch-postponed-again|இந்தியா|Negative
